date,S_star
2006-04-01,0.28818443804034544
2006-04-01,0.28818443804034544
2006-04-01,0.28818443804034544
2006-04-01,0.28818443804034544
2006-05-01,0
2006-05-01,0
2006-05-01,0
2006-05-01,0
2006-05-01,0
2006-06-01,0.5763688760806914
2006-06-01,0.5763688760806914
2006-06-01,0.5763688760806914
2006-06-01,0.5763688760806914
2006-06-01,0.5763688760806914
2006-06-01,0.5763688760806914
2006-06-01,0.5763688760806914
2006-07-01,2.305475504322766
2006-07-01,2.305475504322766
2006-07-01,2.305475504322766
2006-07-01,2.305475504322766
2006-07-01,2.305475504322766
2006-08-01,3.4582132564841492
2006-08-01,3.4582132564841492
2006-08-01,3.4582132564841492
2006-08-01,3.4582132564841492
2006-08-01,3.4582132564841492
2006-08-01,3.4582132564841492
2006-09-01,4.322766570605187
2006-09-01,4.322766570605187
2006-09-01,4.322766570605187
2006-09-01,4.322766570605187
2006-09-01,4.322766570605187
2006-10-01,3.170028818443804
2006-10-01,3.170028818443804
2006-10-01,3.170028818443804
2006-10-01,3.170028818443804
2006-10-01,3.170028818443804
2006-10-01,3.170028818443804
2006-10-01,3.170028818443804
2006-11-01,2.0172910662824206
2006-11-01,2.0172910662824206
2006-11-01,2.0172910662824206
2006-11-01,2.0172910662824206
2006-11-01,2.0172910662824206
2006-11-01,2.0172910662824206
2006-12-01,1.440922190201729
2006-12-01,1.440922190201729
2006-12-01,1.440922190201729
2006-12-01,1.440922190201729
2006-12-01,1.440922190201729
2007-01-01,1.440922190201729
2007-01-01,1.440922190201729
2007-01-01,1.440922190201729
2007-01-01,1.440922190201729
2007-01-01,1.440922190201729
2007-01-01,1.440922190201729
2007-02-01,1.440922190201729
2007-02-01,1.440922190201729
2007-02-01,1.440922190201729
2007-02-01,1.440922190201729
2007-02-01,1.440922190201729
2007-03-01,2.593659942363112
2007-03-01,2.593659942363112
2007-03-01,2.593659942363112
2007-03-01,2.593659942363112
2007-03-01,2.593659942363112
2007-03-01,2.593659942363112
2007-04-01,1.1527377521613829
2007-04-01,1.1527377521613829
2007-04-01,1.1527377521613829
2007-04-01,1.1527377521613829
2007-04-01,1.1527377521613829
2007-04-01,1.1527377521613829
2007-05-01,0.8645533141210375
2007-05-01,0.8645533141210375
2007-05-01,0.8645533141210375
2007-05-01,0.8645533141210375
2007-06-01,6.628242074927952
2007-06-01,6.628242074927952
2007-07-01,6.9164265129682985
2007-07-01,6.9164265129682985
2007-07-01,6.9164265129682985
2007-07-01,6.9164265129682985
2007-07-01,6.9164265129682985
2007-08-01,6.9164265129682985
2007-08-01,6.9164265129682985
2007-08-01,6.9164265129682985
2007-08-01,6.9164265129682985
2007-08-01,6.9164265129682985
2007-09-01,7.492795389048991
2007-09-01,7.492795389048991
2007-09-01,7.492795389048991
2007-09-01,7.492795389048991
2007-09-01,7.492795389048991
2007-09-01,7.492795389048991
2007-09-01,7.492795389048991
2007-10-01,6.340057636887608
2007-10-01,6.340057636887608
2007-10-01,6.340057636887608
2007-10-01,6.340057636887608
2007-10-01,6.340057636887608
2007-10-01,6.340057636887608
2007-11-01,3.4582132564841492
2007-11-01,3.4582132564841492
2007-11-01,3.4582132564841492
2007-11-01,3.4582132564841492
2007-11-01,3.4582132564841492
2007-12-01,5.47550432276657
2007-12-01,5.47550432276657
2007-12-01,5.47550432276657
2007-12-01,5.47550432276657
2007-12-01,5.47550432276657
2007-12-01,5.47550432276657
2007-12-01,5.47550432276657
2008-01-01,4.610951008645532
2008-01-01,4.610951008645532
2008-01-01,4.610951008645532
2008-01-01,4.610951008645532
2008-01-01,4.610951008645532
2008-01-01,4.610951008645532
2008-02-01,5.763688760806916
2008-02-01,5.763688760806916
2008-02-01,5.763688760806916
2008-02-01,5.763688760806916
2008-02-01,5.763688760806916
2008-02-01,5.763688760806916
2008-03-01,5.47550432276657
2008-03-01,5.47550432276657
2008-03-01,5.47550432276657
2008-03-01,5.47550432276657
2008-03-01,5.47550432276657
2008-03-01,5.47550432276657
2008-03-01,5.47550432276657
2008-04-01,6.9164265129682985
2008-04-01,6.9164265129682985
2008-04-01,6.9164265129682985
2008-04-01,6.9164265129682985
2008-04-01,6.9164265129682985
2008-04-01,6.9164265129682985
2008-04-01,6.9164265129682985
2008-05-01,19.30835734870317
2008-05-01,19.30835734870317
2008-05-01,19.30835734870317
2008-05-01,19.30835734870317
2008-05-01,19.30835734870317
2008-06-01,12.103746397694524
2008-06-01,12.103746397694524
2008-06-01,12.103746397694524
2008-06-01,12.103746397694524
2008-06-01,12.103746397694524
2008-06-01,12.103746397694524
2008-06-01,12.103746397694524
2008-07-01,8.357348703170029
2008-07-01,8.357348703170029
2008-07-01,8.357348703170029
2008-07-01,8.357348703170029
2008-07-01,8.357348703170029
2008-07-01,8.357348703170029
2008-07-01,8.357348703170029
2008-08-01,7.780979827089338
2008-08-01,7.780979827089338
2008-08-01,7.780979827089338
2008-08-01,7.780979827089338
2008-08-01,7.780979827089338
2008-09-01,8.645533141210374
2008-09-01,8.645533141210374
2008-09-01,8.645533141210374
2008-09-01,8.645533141210374
2008-09-01,8.645533141210374
2008-10-01,11.815561959654177
2008-10-01,11.815561959654177
2008-10-01,11.815561959654177
2008-10-01,11.815561959654177
2008-11-01,12.968299711815561
2008-11-01,12.968299711815561
2008-11-01,12.968299711815561
2008-11-01,12.968299711815561
2008-11-01,12.968299711815561
2008-11-01,12.968299711815561
2008-11-01,12.968299711815561
2008-12-01,15.273775216138327
2008-12-01,15.273775216138327
2008-12-01,15.273775216138327
2008-12-01,15.273775216138327
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-06-01,18.155619596541786
2009-07-01,17.0028818443804
2009-07-01,17.0028818443804
2009-07-01,17.0028818443804
2009-07-01,17.0028818443804
2009-08-01,13.544668587896252
2009-08-01,13.544668587896252
2009-08-01,13.544668587896252
2009-08-01,13.544668587896252
2009-08-01,13.544668587896252
2009-08-01,13.544668587896252
2009-08-01,13.544668587896252
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-09-01,14.409221902017292
2009-10-01,17.579250720461097
2009-10-01,17.579250720461097
2009-10-01,17.579250720461097
2009-10-01,17.579250720461097
2009-10-01,17.579250720461097
2009-10-01,17.579250720461097
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-11-01,18.443804034582133
2009-12-01,18.731988472622476
2009-12-01,18.731988472622476
2009-12-01,18.731988472622476
2009-12-01,18.731988472622476
2009-12-01,18.731988472622476
2009-12-01,18.731988472622476
2009-12-01,18.731988472622476
2010-01-01,14.409221902017292
2010-01-01,14.409221902017292
2010-01-01,14.409221902017292
2010-01-01,14.409221902017292
2010-01-01,14.409221902017292
2010-01-01,14.409221902017292
2010-02-01,13.832853025936597
2010-02-01,13.832853025936597
2010-02-01,13.832853025936597
2010-02-01,13.832853025936597
2010-02-01,13.832853025936597
2010-02-01,13.832853025936597
2010-02-01,13.832853025936597
2010-03-01,12.680115273775217
2010-03-01,12.680115273775217
2010-03-01,12.680115273775217
2010-03-01,12.680115273775217
2010-03-01,12.680115273775217
2010-03-01,12.680115273775217
2010-03-01,12.680115273775217
2010-04-01,15.273775216138327
2010-04-01,15.273775216138327
2010-04-01,15.273775216138327
2010-04-01,15.273775216138327
2010-04-01,15.273775216138327
2010-04-01,15.273775216138327
2010-05-01,16.42651296829971
2010-05-01,16.42651296829971
2010-05-01,16.42651296829971
2010-05-01,16.42651296829971
2010-05-01,16.42651296829971
2010-06-01,23.342939481268008
2010-06-01,23.342939481268008
2010-06-01,23.342939481268008
2010-06-01,23.342939481268008
2010-07-01,21.90201729106628
2010-07-01,21.90201729106628
2010-07-01,21.90201729106628
2010-07-01,21.90201729106628
2010-07-01,21.90201729106628
2010-08-01,21.613832853025936
2010-08-01,21.613832853025936
2010-08-01,21.613832853025936
2010-08-01,21.613832853025936
2010-09-01,20.172910662824208
2010-09-01,20.172910662824208
2010-09-01,20.172910662824208
2010-09-01,20.172910662824208
2010-09-01,20.172910662824208
2010-10-01,21.32564841498559
2010-10-01,21.32564841498559
2010-10-01,21.32564841498559
2010-10-01,21.32564841498559
2010-11-01,20.172910662824208
2010-11-01,20.172910662824208
2010-11-01,20.172910662824208
2010-12-01,20.172910662824208
2010-12-01,20.172910662824208
2010-12-01,20.172910662824208
2010-12-01,20.172910662824208
2010-12-01,20.172910662824208
2010-12-01,20.172910662824208
2010-12-01,20.172910662824208
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-01-01,21.613832853025936
2011-02-01,21.613832853025936
2011-02-01,21.613832853025936
2011-02-01,21.613832853025936
2011-02-01,21.613832853025936
2011-02-01,21.613832853025936
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-03-01,20.749279538904897
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-04-01,19.020172910662826
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-05-01,19.30835734870317
2011-06-01,20.461095100864554
2011-06-01,20.461095100864554
2011-06-01,20.461095100864554
2011-06-01,20.461095100864554
2011-06-01,20.461095100864554
2011-06-01,20.461095100864554
2011-06-01,20.461095100864554
2011-07-01,19.30835734870317
2011-07-01,19.30835734870317
2011-07-01,19.30835734870317
2011-07-01,19.30835734870317
2011-07-01,19.30835734870317
2011-07-01,19.30835734870317
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-08-01,17.86743515850144
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-09-01,15.273775216138327
2011-10-01,14.985590778097983
2011-10-01,14.985590778097983
2011-10-01,14.985590778097983
2011-10-01,14.985590778097983
2011-10-01,14.985590778097983
2011-10-01,14.985590778097983
2011-10-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-11-01,14.985590778097983
2011-12-01,16.42651296829971
2011-12-01,16.42651296829971
2011-12-01,16.42651296829971
2011-12-01,16.42651296829971
2011-12-01,16.42651296829971
2011-12-01,16.42651296829971
2011-12-01,16.42651296829971
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-01-01,18.155619596541786
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-02-01,15.561959654178676
2012-03-01,15.850144092219018
2012-03-01,15.850144092219018
2012-03-01,15.850144092219018
2012-03-01,15.850144092219018
2012-03-01,15.850144092219018
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-04-01,14.697406340057634
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-05-01,16.138328530259365
2012-06-01,17.579250720461097
2012-06-01,17.579250720461097
2012-06-01,17.579250720461097
2012-06-01,17.579250720461097
2012-06-01,17.579250720461097
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-07-01,17.0028818443804
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-08-01,15.561959654178676
2012-09-01,14.409221902017292
2012-09-01,14.409221902017292
2012-09-01,14.409221902017292
2012-09-01,14.409221902017292
2012-09-01,14.409221902017292
2012-09-01,14.409221902017292
2012-09-01,14.409221902017292
2012-10-01,14.697406340057634
2012-10-01,14.697406340057634
2012-10-01,14.697406340057634
2012-10-01,14.697406340057634
2012-10-01,14.697406340057634
2012-10-01,14.697406340057634
2012-11-01,15.273775216138327
2012-11-01,15.273775216138327
2012-11-01,15.273775216138327
2012-11-01,15.273775216138327
2012-11-01,15.273775216138327
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2012-12-01,23.631123919308354
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-01-01,11.815561959654177
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-02-01,12.391930835734868
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-03-01,12.680115273775217
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-04-01,12.103746397694524
2013-05-01,14.121037463976945
2013-05-01,14.121037463976945
2013-05-01,14.121037463976945
2013-05-01,14.121037463976945
2013-05-01,14.121037463976945
2013-05-01,14.121037463976945
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-06-01,17.579250720461097
2013-07-01,17.579250720461097
2013-07-01,17.579250720461097
2013-07-01,17.579250720461097
2013-07-01,17.579250720461097
2013-07-01,17.579250720461097
2013-07-01,17.579250720461097
2013-07-01,17.579250720461097
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-08-01,18.155619596541786
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-09-01,19.020172910662826
2013-10-01,18.731988472622476
2013-10-01,18.731988472622476
2013-10-01,18.731988472622476
2013-10-01,18.731988472622476
2013-10-01,18.731988472622476
2013-11-01,17.0028818443804
2013-11-01,17.0028818443804
2013-11-01,17.0028818443804
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2013-12-01,16.138328530259365
2014-01-01,17.291066282420747
2014-01-01,17.291066282420747
2014-01-01,17.291066282420747
2014-01-01,17.291066282420747
2014-01-01,17.291066282420747
2014-01-01,17.291066282420747
2014-02-01,17.291066282420747
2014-02-01,17.291066282420747
2014-02-01,17.291066282420747
2014-02-01,17.291066282420747
2014-02-01,17.291066282420747
2014-02-01,17.291066282420747
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-03-01,15.850144092219018
2014-04-01,16.42651296829971
2014-04-01,16.42651296829971
2014-04-01,16.42651296829971
2014-05-01,18.731988472622476
2014-05-01,18.731988472622476
2014-05-01,18.731988472622476
2014-05-01,18.731988472622476
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-06-01,20.172910662824208
2014-07-01,21.32564841498559
2014-07-01,21.32564841498559
2014-07-01,21.32564841498559
2014-07-01,21.32564841498559
2014-07-01,21.32564841498559
2014-07-01,21.32564841498559
2014-07-01,21.32564841498559
2014-08-01,20.461095100864554
2014-08-01,20.461095100864554
2014-08-01,20.461095100864554
2014-08-01,20.461095100864554
2014-08-01,20.461095100864554
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-09-01,21.037463976945244
2014-10-01,19.30835734870317
2014-10-01,19.30835734870317
2014-10-01,19.30835734870317
2014-10-01,19.30835734870317
2014-11-01,17.579250720461097
2014-11-01,17.579250720461097
2014-11-01,17.579250720461097
2014-11-01,17.579250720461097
2014-11-01,17.579250720461097
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2014-12-01,19.020172910662826
2015-01-01,20.749279538904897
2015-01-01,20.749279538904897
2015-01-01,20.749279538904897
2015-01-01,20.749279538904897
2015-01-01,20.749279538904897
2015-01-01,20.749279538904897
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-02-01,21.613832853025936
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
2015-03-01,20.172910662824208
